,timestamp,eda,eda_filtered
3963,79270.0,10.058233381880731,9.315711725908706
3964,79290.0,9.617038960297636,9.305719006823296
3965,79310.0,9.778304140631276,9.29532817692029
3966,79330.0,9.789031768856486,9.284993345352229
3967,79350.0,10.054630637829169,9.273961768451127
3968,79370.0,10.25172324655919,9.263297241282647
3969,79390.0,10.101678579887801,9.252321898470237
3970,79410.0,10.103253675910352,9.241755958842209
3971,79430.0,10.024602928186797,9.230617854916126
3972,79450.0,10.090663889400016,9.21949969716255
3973,79470.0,9.860650471328396,9.208273035124718
3974,79490.0,9.841387610925079,9.197227699977885
3975,79510.0,9.777726525347223,9.186193086562419
3976,79530.0,9.836859917509958,9.175254051743563
3977,79550.0,10.090663889400016,9.164200560751524
3978,79570.0,10.269618730687986,9.153008207999227
3979,79590.0,9.75131950523601,9.142100973816216
3980,79610.0,9.685483073058947,9.13137075870363
3981,79630.0,9.525335811962483,9.120245409458425
3982,79650.0,9.51732844890766,9.109608831444653
3983,79670.0,9.972222035851322,9.09894181068638
3984,79690.0,9.876170025027632,9.088589931971434
3985,79710.0,9.549950410373112,9.07812261374675
3986,79730.0,9.470968214150874,9.067714716426941
3987,79750.0,9.618954558643336,9.057724818842388
3988,79770.0,10.296461956881181,9.04772724988564
3989,79790.0,10.194835847145505,9.038040750722809
3990,79810.0,9.777726525347223,9.02821968375986
3991,79830.0,9.735338328753935,9.019058331810992
3992,79850.0,10.073743624607346,9.009772569599392
3993,79870.0,9.93419520737362,9.000783262415013
3994,79890.0,9.701497799168594,8.992158973364878
3995,79910.0,9.701497799168594,8.983441411132208
3996,79930.0,9.677475710004124,8.974763928966617
3997,79950.0,9.339614215673315,8.96679425598719
3998,79970.0,9.51732844890766,8.958592847415051
3999,79990.0,9.197130051628747,8.950941305447447
4000,80010.0,9.769178858339277,8.943210166904201
4001,80030.0,9.50787802135198,8.935549330626355
4002,80050.0,9.689514853322432,8.928519219807509
4003,80070.0,9.701497799168594,8.921302114159058
4004,80090.0,9.557365264181776,8.914550730156002
4005,80110.0,9.56755645352428,8.907842986825884
4006,80130.0,9.701497799168594,8.901061416898482
4007,80150.0,9.753584128239075,8.89462317248341
4008,80170.0,9.701497799168594,8.888474191965273
4009,80190.0,9.67080290745844,8.882183525198345
4010,80210.0,9.199776319374854,8.876304249301981
4011,80230.0,9.339614215673315,8.870645396153176
4012,80250.0,9.279929655933579,8.864805411397166
4013,80270.0,9.332464502787825,8.859474182341781
4014,80290.0,9.189470245078041,8.853842132193693
4015,80310.0,9.615194333304016,8.848402879019647
4016,80330.0,9.044409831609906,8.84301039066322
4017,80350.0,9.325556864051247,8.8380465182982
4018,80370.0,9.282416512589402,8.832510356209049
4019,80390.0,9.230418600694934,8.827576600684452
4020,80410.0,9.339614215673315,8.822550504597633
4021,80430.0,9.339614215673315,8.817331217019465
4022,80450.0,9.615194333304016,8.812677731963664
4023,80470.0,9.54135053807213,8.807512049535948
4024,80490.0,9.701497799168594,8.802468799601943
4025,80510.0,9.494148331529267,8.798043879792305
4026,80530.0,9.154250825096941,8.793091421393653
4027,80550.0,9.339614215673315,8.788415707851644
4028,80570.0,9.339614215673315,8.783700256583604
4029,80590.0,9.376638014263804,8.778858821783661
4030,80610.0,9.284456887250268,8.774032795491877
4031,80630.0,9.693824076241055,8.769708113449159
4032,80650.0,9.540349617690277,8.765025764345056
4033,80670.0,9.168021106421573,8.76046127552203
4034,80690.0,9.51732844890766,8.75594942450785
4035,80710.0,9.8612182926893,8.751436405179069
4036,80730.0,9.339614215673315,8.746785884599134
4037,80750.0,9.645446257784831,8.742449795756283
4038,80770.0,9.416881273601291,8.7383539120252
4039,80790.0,9.459110558493313,8.733918825916977
4040,80810.0,9.612044114756142,8.72947079469965
4041,80830.0,9.490396067515235,8.725136391755278
4042,80850.0,9.002237776743705,8.72116244038818
4043,80870.0,9.362794333051708,8.717275198671388
4044,80890.0,9.294850795868513,8.713118923576246
4045,80910.0,9.533343175017308,8.709409186149138
4046,80930.0,9.693490436113771,8.705786453636126
4047,80950.0,9.197863386291441,8.70200094759283
4048,80970.0,9.225218809505487,8.69845033802187
4049,80990.0,8.898253210206166,8.694863639859303
4050,81010.0,9.272469085966112,8.691833303628599
4051,81030.0,9.253817661047444,8.688753855872685
4052,81050.0,9.002237776743705,8.68567744430409
4053,81070.0,9.002237776743705,8.68256465957111
4054,81090.0,9.51732844890766,8.67987166715794
